"V1","V2","V3","V4","V5","V6","V7","V8"
0,0,0,0,0,0,0,0
0,0,7.02703095524485e-05,4.39036244974602e-05,8.35354904880762e-06,4.43382542898295e-06,4.35722894770258e-06,4.61539689528555e-06
0,0,0,0,0,0,0,0
0,5.1263307934651e-06,8.03910083017491e-05,4.60152762349101e-05,6.23183068790575e-06,4.27990520622992e-06,4.20418804672589e-06,3.58611793558526e-06
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,3.72924021265096e-06,3.77820052959991e-06,1.36617891496835e-06,8.6619791487567e-07,8.61337269374627e-07,8.557838922622e-07
0,0,2.9839015902079e-06,0,0,0,0,0
0,0,3.61891479121187e-06,3.65210471896502e-06,1.31475863075297e-06,8.32693500915274e-07,8.27099363298763e-07,8.20826586565434e-07
0,0,3.38776634848601e-06,3.38748360580225e-06,1.20678341990144e-06,7.6236621232268e-07,7.55264384316009e-07,7.47519215811406e-07
0,0,4.34225702674781e-06,4.50830585710661e-06,1.6768174956747e-06,1.07005707666231e-06,1.07117697198494e-06,1.0716166266252e-06
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,3.28361849582527e-06,3.32692693253129e-06,1.2053095779417e-06,7.62722979573715e-07,7.5696709228872e-07,7.50615840223299e-07
0,0,0,0,0,0,0,0
0,0,3.91546758967982e-06,4.04766369653051e-06,1.49958279311584e-06,9.54428448388846e-07,9.52847091012027e-07,9.50605214315183e-07
0,0,4.13224590727758e-06,4.2460290982818e-06,1.56015983883252e-06,9.9295719018259e-07,9.91254615932333e-07,9.88832400084737e-07
0,0,3.93295298032275e-06,4.01559527815983e-06,1.46493149399201e-06,9.3070179099234e-07,9.27418337165343e-07,9.23424983839125e-07
0,0,3.13319437859101e-06,3.12792483942856e-06,1.11347956033134e-06,7.02799405860716e-07,0,0
0,0,0,0,0,0,0,0
0,0,3.81282836844015e-06,3.85994779747926e-06,1.39384520168652e-06,8.83786576712621e-07,8.78862481558481e-07,8.73218590280938e-07
0,0,4.16118619737035e-06,4.26279984124687e-06,1.56012448358026e-06,9.92471418458263e-07,9.90280876952354e-07,9.87346075388697e-07
0,0,4.09377045263403e-06,4.18446816961529e-06,1.52761578646772e-06,9.71203096556494e-07,9.68456458016966e-07,9.64968305987319e-07
0,0,4.15288328441917e-06,4.25447001103509e-06,1.55722168739729e-06,9.90575598920875e-07,9.88339144990151e-07,9.85359156911786e-07
0,0,3.96803827590513e-06,4.05389238848219e-06,1.47981844304367e-06,9.40132157492192e-07,9.36778755415639e-07,9.32698979314638e-07
0,0,4.28916715660403e-06,4.41393031727858e-06,1.62388822534751e-06,1.03421215024583e-06,1.03313895838326e-06,1.03131855240175e-06
0,0,4.44384477504764e-06,4.60651261018316e-06,1.70933198535792e-06,1.09029865301861e-06,1.09088695474711e-06,1.09073485068832e-06
0,0,4.65924958201901e-06,4.84805849924896e-06,1.8060580462092e-06,1.15372995446778e-06,1.15613745606814e-06,1.15781195200423e-06
0,0,4.55279915260952e-06,4.73767858296018e-06,1.76582632880046e-06,1.12739666341156e-06,1.12910011333525e-06,1.13007010075232e-06
0,0,4.56189669751743e-06,4.74832459116053e-06,1.77028590287011e-06,1.13032227864884e-06,1.13211070579651e-06,1.13316600450434e-06
0,0,4.30480481319289e-06,4.45232513272248e-06,1.64831089120742e-06,1.05029505188883e-06,1.04975091030006e-06,1.04846409967134e-06
0,0,4.00145097236759e-06,4.09258138582153e-06,1.49582130562665e-06,9.50552609314757e-07,9.4742094477688e-07,9.43558718075005e-07
0,0,4.41605863554153e-06,4.57932098366718e-06,1.70017200361058e-06,1.08439983676494e-06,1.08493039542248e-06,1.08472628995423e-06
